meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
16th FINA World Championships 2015,01:07.09,03/08/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,18,18,882,Kazan,RUS
18th FINA World Championships 2019,01:07.11,22/07/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,19,19,872,Gwangju,KOR
Arena Grand Prix Orlando 2014,01:07.15,13/02/2014,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,20,20,880,Orlando,USA
18th FINA World Championships 2019,01:07.25,22/07/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,21,21,867,Gwangju,KOR
FINA Swimming World Cup 2019,01:07.35,16/08/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,22,22,863,Singapore,SGP
FINA/airweave Swimming World Cup 2015,01:07.35,06/11/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,22,23,872,Dubai,UAE
ST Arena Pro Swim at Austin 2016,01:07.38,17/01/2016,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,24,24,871,Austin,USA
FINA/airweave Swimming World Cup 2015,01:07.39,29/09/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,25,25,870,Beijing,CHN
Olympic Games London 2012,01:07.39,29/07/2012,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,25,26,874,London,GBR
17th Pan American Games 2015,01:07.46,17/07/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,27,27,867,Toronto,CAN
ST Arena Pro Swim at Austin 2016,01:07.47,17/01/2016,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,28,28,867,Austin,USA
Olympic Games London 2012,01:07.48,29/07/2012,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,29,29,871,London,GBR
Mesa Grand Prix 2014,01:07.50,24/04/2014,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,30,30,866,Mesa,USA
2017 FL Southern Zone So Sectional (50m),01:07.61,07/07/2017,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,31,31,862,Orlando,USA
15th FINA World Championships 2013,01:07.63,29/07/2013,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,32,32,865,Barcelona,ESP
Olympic Games Tokyo 2020,01:07.70,25/07/2021,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,33,33,849,Tokyo,JPN
15th FINA World Championships 2013,01:07.76,29/07/2013,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,34,34,860,Barcelona,ESP
Charlotte PSS 2016,01:07.81,13/05/2016,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,35,35,854,Charlotte,USA
2016 FG Southern Zone South Sectional,01:07.82,11/03/2016,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,36,36,854,Plantation,USA
FINA/airweave Swimming World Cup 2015,01:07.83,02/11/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,37,37,853,Doha,QAT
FINA/airweave Swimming World Cup 2015,01:07.91,25/09/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,38,38,850,Hong Kong,HKG
20th Commonwealth Games 2014,01:07.95,27/07/2014,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,39,39,849,Glasgow,GBR
Mesa Grand Prix 2014,01:07.96,24/04/2014,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,40,40,848,Mesa,USA
FINA/airweave Swimming World Cup 2015,01:07.99,15/08/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,41,41,847,Paris-Chartres,FRA
Arena Pro Swim Series Charlotte 2015,01:07.99,15/05/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,41,42,847,Charlotte,USA
TYR Pro Swim Series Clovis,01:08.00,13/06/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,43,43,838,Clovis,USA
Arena Pro Swim Series - Mesa 2015,01:08.01,16/04/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,44,44,847,Mesa,USA
Olympic Games Rio 2016,01:08.10,08/08/2016,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,45,45,843,Rio de Janeiro,BRA
Charlotte PSS 2016,01:08.10,13/05/2016,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,45,46,843,Charlotte,USA
20th Commonwealth Games 2014,01:08.14,28/07/2014,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,47,47,842,Glasgow,GBR
FINA Champions Swim Series 2020,01:08.15,15/01/2020,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,48,48,833,Shenzen,CHN
2017 FL Southern Zone So Sectional (50m),01:08.20,07/07/2017,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,49,49,840,Orlando,USA
Arena Pro Swim Series at Santa Clara 2015,01:08.21,19/06/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,50,50,839,Santa Clara,USA
FINA/airweave Swimming World Cup 2015,01:08.25,02/11/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,51,51,838,Doha,QAT
Arena Grand Prix (Mesa),01:08.41,11/04/2013,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,52,52,836,Mesa,USA
Arena Grand Prix (Mesa),01:08.42,11/04/2013,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,53,53,835,Mesa,USA
US Santa Clara International 2012,01:08.45,31/05/2012,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,54,54,834,Santa Clara,USA
Mesa PSS 2016,01:08.47,14/04/2016,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,55,55,830,Mesa,USA
Orlando Grand Prix  2013,01:08.51,14/02/2013,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,56,56,832,Orlando,USA
TYR Pro Swim Series,01:08.55,11/04/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,57,57,818,Richmond,USA
Arena Pro Swim Series at Santa Clara 2015,01:08.55,19/06/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,57,58,827,Santa Clara,USA
2013 FG Southern Zone Sectional,01:08.64,14/03/2013,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,59,59,827,Fort Lauderdale ,USA
FINA/airweave Swimming World Cup 2015,01:08.67,29/09/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,60,60,822,Beijing,CHN
Atlanta PSS 2018,01:08.70,03/03/2018,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,61,61,813,Atlanta,USA
PC Santa Clara GP 2013,01:08.70,30/05/2013,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,61,62,825,Santa Clara,USA
PC Santa Clara GP 2013,01:08.84,30/05/2013,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,63,63,820,Santa Clara,USA
FINA/airweave Swimming World Cup 2015,01:08.86,28/10/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,64,64,816,Tokyo,JPN
US Winter National Championships (50m),01:08.86,01/12/2011,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,64,65,819,Atlanta,USA
FINA Swimming World Cup 2019,01:08.87,03/08/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,66,66,807,Tokyo,JPN
FINA Champions Swim Series 2020,01:08.88,19/01/2020,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,67,67,807,Beijing,CHN
2012 FL FSU Spring Invite,01:08.91,10/05/2012,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,68,68,818,Morcom Aquatic Cente,USA
FINA Swimming World Cup 2019,01:08.94,09/08/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,69,69,804,Jinan,CHN
Indianapolis Grand Prix 2012,01:08.94,29/03/2012,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,69,70,817,Indianapolis,USA
Arena Pro Swim Series Charlotte 2015,01:08.97,15/05/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,71,71,812,Charlotte,USA
Indianapolis Grand Prix 2012,01:09.02,29/03/2012,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,72,72,814,Indianapolis,USA
Arena Grand Prix Orlando 2014,01:09.11,13/02/2014,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,73,73,807,Orlando,USA
16th Pan American Games 2011,01:09.11,17/10/2011,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,73,74,811,Guadalajara,MEX
TYR Pro Swim Series Clovis,01:09.14,13/06/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,75,75,797,Clovis,USA
FINA Swimming World Cup 2019,01:09.19,16/08/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,76,76,796,Singapore,SGP
16th Pan American Games 2011,01:09.28,17/10/2011,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,77,77,805,Guadalajara,MEX
Atlanta PSS 2018,01:09.31,03/03/2018,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,78,78,792,Atlanta,USA
2016 FL Southern Zone South Sectional,01:09.35,08/07/2016,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,79,79,798,Orlando,USA
2012 FG Southern Zone Sectional,01:09.59,12/07/2012,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,80,80,794,Fort Lauderdale ,USA
US Santa Clara International 2012,01:09.68,31/05/2012,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,81,81,791,Santa Clara,USA
2013 FG Southern Zone Sectional,01:09.73,14/03/2013,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,82,82,789,Fort Lauderdale ,USA
FINA/airweave Swimming World Cup 2015,01:09.75,25/09/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,83,83,785,Hong Kong,HKG
21st Commonwealth Games 2018,01:09.83,08/04/2018,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,84,84,774,Gold Coast,AUS
21st Commonwealth Games 2018,01:09.83,08/04/2018,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,84,85,774,Gold Coast,AUS
20th Commonwealth Games 2014,01:09.86,26/07/2014,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,86,86,781,Glasgow,GBR
"National championships Senior, Youth and Junior",01:09.91,25/07/2011,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,87,87,783,Rome,ITA
2014 FL SZS Summer Sectionals,01:09.96,10/07/2014,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,88,88,778,Orlando,USA
SE June Invitational 2016,01:09.98,04/06/2016,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,89,89,777,Knoxville,USA
Missouri Grand Prix 2012,01:10.10,10/02/2012,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,90,90,777,Columbia,USA
2011 FG Senior Championships,01:10.12,22/07/2011,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,91,91,776,Coral Springs,USA
Arena Pro Series Orlando 2015,01:10.13,12/02/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,92,92,772,Orlando,USA
20th Commonwealth Games 2014,01:10.16,26/07/2014,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,93,93,771,Glasgow,GBR
FLA International Invitational,01:10.31,21/06/2012,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,94,94,770,FAU Aquatic Complex,USA
TYR Pro Swim Series,01:10.43,11/04/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,95,95,754,Richmond,USA
Jaked Senior Invitational 2012 (50m),01:10.46,13/01/2012,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,96,96,765,Fort Lauderdale,USA
Missouri Grand Prix 2012,01:10.50,10/02/2012,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,97,97,764,Columbia,USA
Arena Pro Swim Series - Mesa 2015,01:10.73,16/04/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,98,98,753,Mesa,USA
19th Commonwealth Games 2010,01:11.28,07/10/2010,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,99,99,739,Delhi,IND
Olympic Games London 2012,01:11.44,01/08/2012,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,100,100,734,London,GBR
19th Commonwealth Games 2010,01:11.47,07/10/2010,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,101,101,733,Delhi,IND
UANA Qualifier For Tokyo hosted by Azura and Montverde Swimming 2021,01:11.54,30/04/2021,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,102,102,720,Orlando,USA
15th FINA World Championships 2013,01:11.79,01/08/2013,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,103,103,723,Barcelona,ESP
FINA Swimming World Cup 2019,01:11.82,08/08/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,104,104,711,Jinan,CHN
FINA/airweave Swimming World Cup 2015,01:12.24,07/11/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,105,105,706,Dubai,UAE
15th Pan American Games 2007,01:12.25,17/07/2007,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,106,106,,Rio de Janeiro,BRA
Olympic Games Athens 2004,01:12.53,15/08/2004,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,107,107,,Athens,GRE
FINA/airweave Swimming World Cup 2015,01:12.62,07/11/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,108,108,695,Dubai,UAE
Olympic Games Beijing 2008,01:12.84,13/08/2008,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,109,109,756,Beijing,CHN
FINA/airweave Swimming World Cup 2015,01:12.96,30/09/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,110,110,686,Beijing,CHN
FINA Swimming World Cup 2019,01:13.00,08/08/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,111,111,677,Jinan,CHN
15th Pan American Games 2007,01:13.01,18/07/2007,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,112,112,,Rio de Janeiro,BRA
11th FINA World Championships 2005,01:13.21,25/07/2005,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,113,113,,Montreal,CAN
FINA/airweave Swimming World Cup 2015,01:13.24,26/09/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,114,114,678,Hong Kong,HKG
TYR Pro Swim Series,01:13.32,11/04/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ROMAN, Breanna Marie Laurin",F,25/10/1995,,,115,115,669,Richmond,USA
FINA/airweave Swimming World Cup 2015,01:13.41,04/10/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,116,116,673,Singapore,SGP
FINA/airweave Swimming World Cup 2015,01:13.51,26/09/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,117,117,670,Hong Kong,HKG
18th Commonwealth Games 2006,01:13.56,19/03/2006,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,118,118,,Melbourne,AUS
FINA/airweave Swimming World Cup 2015,01:13.95,03/11/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,119,119,658,Doha,QAT
15th Pan American Games 2007,01:14.34,19/07/2007,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,120,120,,Rio de Janeiro,BRA
20th Commonwealth Games 2014,01:14.49,27/07/2014,Women 100 Breaststroke LCM Female,JAM,Jamaica,"BAILEY, Zara",F,03/12/1995,,,121,121,644,Glasgow,GBR
14th Pan American Games 2003,01:14.81,15/08/2003,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,122,122,,Santo Domingo,DOM
FINA/airweave Swimming World Cup 2015,01:14.96,30/09/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,123,123,632,Beijing,CHN
TYR Pro Swim Series,01:14.98,11/04/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ROMAN, Breanna Marie Laurin",F,25/10/1995,,,124,124,625,Richmond,USA
XXIII Juegos CAC-Barranquilla,01:15.13,25/07/2018,Women 100 Breaststroke LCM Female,JAM,Jamaica,"RENUART, Bryanna",F,10/08/2000,,,125,125,621,Barranquilla,COL
18th Commonwealth Games 2006,01:15.16,19/03/2006,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,126,126,,Melbourne,AUS
FINA/airweave Swimming World Cup 2015,01:15.19,16/08/2015,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,127,127,626,Paris-Chartres,FRA
34th CARIFTA Swimming Championships 2019,01:15.21,23/04/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,128,128,619,Bridgetown,BAR
20th Commonwealth Games 2014,01:15.27,26/07/2014,Women 100 Breaststroke LCM Female,JAM,Jamaica,"BAILEY, Zara",F,03/12/1995,,,129,129,624,Glasgow,GBR
15th Pan American Games 2007,01:15.27,22/07/2007,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,129,130,,Rio de Janeiro,BRA
14th Pan American Games 2003,01:15.37,15/08/2003,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,131,131,,Santo Domingo,DOM
15th Pan American Games 2007,01:15.44,20/07/2007,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,132,132,,Rio de Janeiro,BRA
34th CARIFTA Swimming Championships 2019,01:15.72,23/04/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,133,133,607,Bridgetown,BAR
FINA Swimming World Cup 2019,01:15.75,02/08/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,134,134,606,Tokyo,JPN
15th Pan American Games 2007,01:16.13,21/07/2007,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,135,135,,Rio de Janeiro,BRA
Jamaican Junior National Championships (50m),01:17.15,21/02/2020,Women 100 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,136,136,574,Kingston,JAM
7th FINA World Junior Swimming Championships 2019,01:17.60,22/08/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,137,137,564,Budapest,HUN
Walter Rogers Age Group Swimming National Championships 2019,01:17.61,22/02/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,138,138,564,Kingston,JAM
32nd CCCAN Swimming Championships 2019,01:18.07,02/07/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,139,139,554,Bridgetown,BAR
11th FINA World Championships 2005,01:18.40,28/07/2005,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,140,140,,Montreal,CAN
Walter Rogers Age Group Swimming National Championships 2019,01:18.42,21/02/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,141,141,546,Kingston,JAM
7th FINA World Junior Swimming Championships 2019,01:18.45,22/08/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,142,142,546,Budapest,HUN
18th Commonwealth Games 2006,01:18.49,18/03/2006,Women 100 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,143,143,,Melbourne,AUS
Walter Rogers Age Group Swimming National Championships 2019,01:18.51,21/02/2019,Women 100 Breaststroke LCM Female,JAM,Jamaica,"FOSTER, Kokolo",F,14/03/2006,,,144,144,545,Kingston,JAM
15th Pan American Games 2007,01:18.56,17/07/2007,Women 100 Breaststroke LCM Female,JAM,Jamaica,"MOODIE, Natasha",F,08/10/1990,,,145,145,,Rio de Janeiro,BRA
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,01:18.71,02/02/2020,Women 100 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,146,146,540,Kingston,JAM
